model,ens,exp,postprocess,table,grid,varn,period,mean
FGOALS-g3,r2i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,287.18
FGOALS-g3,r3i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,287.13
FGOALS-g3,r4i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,287.10
FIO-ESM-2-0,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,286.41
FIO-ESM-2-0,r2i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,286.42
FIO-ESM-2-0,r3i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,286.46
GFDL-CM4,r1i1p1f1,ssp585,global_mean,Amon,gr1,tas,1850-1900,285.91
GFDL-ESM4,r1i1p1f1,ssp585,global_mean,Amon,gr1,tas,1850-1900,286.56
GISS-E2-1-G,r1i1p1f2,ssp585,global_mean,Amon,gn,tas,1850-1900,286.81
GISS-E2-1-G,r1i1p3f1,ssp585,global_mean,Amon,gn,tas,1850-1900,287.25
GISS-E2-1-G,r1i1p5f1,ssp585,global_mean,Amon,gn,tas,1850-1900,287.29
GISS-E2-1-G,r2i1p3f1,ssp585,global_mean,Amon,gn,tas,1850-1900,287.29
GISS-E2-1-G,r3i1p3f1,ssp585,global_mean,Amon,gn,tas,1850-1900,287.27
GISS-E2-1-G,r4i1p3f1,ssp585,global_mean,Amon,gn,tas,1850-1900,287.30
GISS-E2-1-G,r5i1p3f1,ssp585,global_mean,Amon,gn,tas,1850-1900,287.33
HadGEM3-GC31-LL,r1i1p1f3,ssp585,global_mean,Amon,gn,tas,1850-1900,286.75
HadGEM3-GC31-LL,r2i1p1f3,ssp585,global_mean,Amon,gn,tas,1850-1900,286.68
HadGEM3-GC31-LL,r3i1p1f3,ssp585,global_mean,Amon,gn,tas,1850-1900,286.80
HadGEM3-GC31-LL,r4i1p1f3,ssp585,global_mean,Amon,gn,tas,1850-1900,286.81
HadGEM3-GC31-MM,r1i1p1f3,ssp585,global_mean,Amon,gn,tas,1850-1900,287.02
HadGEM3-GC31-MM,r2i1p1f3,ssp585,global_mean,Amon,gn,tas,1850-1900,287.06
HadGEM3-GC31-MM,r3i1p1f3,ssp585,global_mean,Amon,gn,tas,1850-1900,287.08
HadGEM3-GC31-MM,r4i1p1f3,ssp585,global_mean,Amon,gn,tas,1850-1900,287.15
IITM-ESM,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,287.25
INM-CM4-8,r1i1p1f1,ssp585,global_mean,Amon,gr1,tas,1850-1900,286.48
INM-CM5-0,r1i1p1f1,ssp585,global_mean,Amon,gr1,tas,1850-1900,286.32
IPSL-CM6A-LR,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,1850-1900,285.97
IPSL-CM6A-LR,r2i1p1f1,ssp585,global_mean,Amon,gr,tas,1850-1900,285.92
IPSL-CM6A-LR,r3i1p1f1,ssp585,global_mean,Amon,gr,tas,1850-1900,285.94
IPSL-CM6A-LR,r4i1p1f1,ssp585,global_mean,Amon,gr,tas,1850-1900,285.93
IPSL-CM6A-LR,r6i1p1f1,ssp585,global_mean,Amon,gr,tas,1850-1900,286.05
IPSL-CM6A-LR,r14i1p1f1,ssp585,global_mean,Amon,gr,tas,1850-1900,285.95
KACE-1-0-G,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,1850-1900,286.72
KACE-1-0-G,r2i1p1f1,ssp585,global_mean,Amon,gr,tas,1850-1900,286.70
KACE-1-0-G,r3i1p1f1,ssp585,global_mean,Amon,gr,tas,1850-1900,286.76
KIOST-ESM,r1i1p1f1,ssp585,global_mean,Amon,gr1,tas,1850-1900,285.89
MCM-UA-1-0,r1i1p1f2,ssp585,global_mean,Amon,gn,tas,1850-1900,286.62
MIROC6,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.41
MIROC6,r2i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.42
MIROC6,r3i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.40
MIROC6,r4i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.43
MIROC6,r5i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.43
MIROC6,r6i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.39
MIROC6,r7i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.38
MIROC6,r8i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.43
MIROC6,r9i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.36
MIROC6,r10i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.45
MIROC6,r11i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.39
MIROC6,r12i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.40
MIROC6,r13i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.39
MIROC6,r14i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.47
MIROC6,r15i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.41
MIROC6,r16i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.33
MIROC6,r17i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.40
MIROC6,r18i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.40
MIROC6,r19i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.46
MIROC6,r20i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.46
MIROC6,r21i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.42
MIROC6,r22i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.43
MIROC6,r23i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.41
MIROC6,r24i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.43
MIROC6,r25i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.42
MIROC6,r26i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.43
MIROC6,r27i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.40
MIROC6,r28i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.40
MIROC6,r29i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.43
MIROC6,r30i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.43
MIROC6,r31i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.40
MIROC6,r32i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.40
MIROC6,r33i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.42
MIROC6,r34i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.35
MIROC6,r35i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.36
MIROC6,r36i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.40
MIROC6,r37i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.38
MIROC6,r38i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.42
MIROC6,r39i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.40
MIROC6,r40i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.37
MIROC6,r41i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.44
MIROC6,r42i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.47
MIROC6,r43i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.38
MIROC6,r44i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.45
MIROC6,r45i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.41
MIROC6,r46i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.44
MIROC6,r47i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.40
MIROC6,r48i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.42
MIROC6,r49i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.43
MIROC6,r50i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,288.41
MIROC-ES2L,r1i1p1f2,ssp585,global_mean,Amon,gn,tas,1850-1900,288.18
MIROC-ES2L,r2i1p1f2,ssp585,global_mean,Amon,gn,tas,1850-1900,288.16
MIROC-ES2L,r3i1p1f2,ssp585,global_mean,Amon,gn,tas,1850-1900,288.17
MIROC-ES2L,r4i1p1f2,ssp585,global_mean,Amon,gn,tas,1850-1900,288.17
MIROC-ES2L,r5i1p1f2,ssp585,global_mean,Amon,gn,tas,1850-1900,288.19
MIROC-ES2L,r6i1p1f2,ssp585,global_mean,Amon,gn,tas,1850-1900,288.16
MIROC-ES2L,r7i1p1f2,ssp585,global_mean,Amon,gn,tas,1850-1900,288.18
MIROC-ES2L,r8i1p1f2,ssp585,global_mean,Amon,gn,tas,1850-1900,288.17
MIROC-ES2L,r9i1p1f2,ssp585,global_mean,Amon,gn,tas,1850-1900,288.17
MIROC-ES2L,r10i1p1f2,ssp585,global_mean,Amon,gn,tas,1850-1900,288.16
MPI-ESM1-2-HR,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,287.07
MPI-ESM1-2-HR,r2i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,287.05
MPI-ESM1-2-LR,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,286.67
MPI-ESM1-2-LR,r2i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,286.69
MPI-ESM1-2-LR,r3i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,286.68
MPI-ESM1-2-LR,r4i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,286.63
MPI-ESM1-2-LR,r5i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,286.66
MPI-ESM1-2-LR,r6i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,286.61
MPI-ESM1-2-LR,r7i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,286.64
MPI-ESM1-2-LR,r8i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,286.65
MPI-ESM1-2-LR,r9i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,286.65
MPI-ESM1-2-LR,r10i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,286.63
MRI-ESM2-0,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,286.88
MRI-ESM2-0,r1i2p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,287.07
NESM3,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,286.78
NESM3,r2i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,286.94
NorESM2-LM,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,287.65
NorESM2-MM,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,287.03
TaiESM1,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,1850-1900,287.08
UKESM1-0-LL,r1i1p1f2,ssp585,global_mean,Amon,gn,tas,1850-1900,286.54
UKESM1-0-LL,r2i1p1f2,ssp585,global_mean,Amon,gn,tas,1850-1900,286.50
UKESM1-0-LL,r3i1p1f2,ssp585,global_mean,Amon,gn,tas,1850-1900,286.51
UKESM1-0-LL,r4i1p1f2,ssp585,global_mean,Amon,gn,tas,1850-1900,286.69
UKESM1-0-LL,r8i1p1f2,ssp585,global_mean,Amon,gn,tas,1850-1900,286.49
