model,ens,exp,postprocess,table,grid,varn,period,mean
CNRM-ESM2-1,r7i1p1f2,ssp245,global_mean,Amon,gr,tas,2031-2040,1.59
CNRM-ESM2-1,r8i1p1f2,ssp245,global_mean,Amon,gr,tas,2031-2040,1.47
CNRM-ESM2-1,r9i1p1f2,ssp245,global_mean,Amon,gr,tas,2031-2040,1.41
CNRM-ESM2-1,r10i1p1f2,ssp245,global_mean,Amon,gr,tas,2031-2040,1.42
CanESM5-CanOE,r1i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.64
CanESM5-CanOE,r2i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.65
CanESM5-CanOE,r3i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.53
CanESM5,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.46
CanESM5,r1i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.64
CanESM5,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.60
CanESM5,r2i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.65
CanESM5,r3i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.56
CanESM5,r3i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.53
CanESM5,r4i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.57
CanESM5,r4i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.52
CanESM5,r5i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.57
CanESM5,r5i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.50
CanESM5,r6i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.62
CanESM5,r6i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.58
CanESM5,r7i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.58
CanESM5,r7i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.62
CanESM5,r8i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.49
CanESM5,r8i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.60
CanESM5,r9i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.62
CanESM5,r9i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.63
CanESM5,r10i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.49
CanESM5,r10i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.60
CanESM5,r11i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.70
CanESM5,r11i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.58
CanESM5,r12i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.60
CanESM5,r12i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.54
CanESM5,r13i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.55
CanESM5,r13i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.67
CanESM5,r14i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.51
CanESM5,r14i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.69
CanESM5,r15i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.62
CanESM5,r15i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.57
CanESM5,r16i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.65
CanESM5,r16i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.57
CanESM5,r17i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.55
CanESM5,r17i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.65
CanESM5,r18i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.60
CanESM5,r18i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.65
CanESM5,r19i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.65
CanESM5,r19i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.71
CanESM5,r20i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.54
CanESM5,r20i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.69
CanESM5,r21i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.67
CanESM5,r21i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.68
CanESM5,r22i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.60
CanESM5,r22i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.62
CanESM5,r23i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.56
CanESM5,r23i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.55
CanESM5,r24i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.53
CanESM5,r24i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.65
CanESM5,r25i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.58
CanESM5,r25i1p2f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.66
EC-Earth3-CC,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,2.03
EC-Earth3-Veg-LR,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.63
EC-Earth3-Veg-LR,r2i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.76
EC-Earth3-Veg-LR,r3i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.93
EC-Earth3-Veg,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,2.07
EC-Earth3-Veg,r2i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.99
EC-Earth3-Veg,r3i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.91
EC-Earth3-Veg,r4i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,2.03
EC-Earth3-Veg,r5i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,2.30
EC-Earth3-Veg,r6i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.93
EC-Earth3-Veg,r12i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,2.13
EC-Earth3-Veg,r14i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,2.27
EC-Earth3,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.74
EC-Earth3,r2i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.70
EC-Earth3,r4i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.84
EC-Earth3,r6i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,2.00
EC-Earth3,r7i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.70
EC-Earth3,r9i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.88
EC-Earth3,r10i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,2.39
EC-Earth3,r11i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.98
EC-Earth3,r12i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.97
EC-Earth3,r13i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,2.03
EC-Earth3,r14i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.68
EC-Earth3,r15i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.79
EC-Earth3,r16i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.73
EC-Earth3,r17i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,2.21
EC-Earth3,r18i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.99
EC-Earth3,r19i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.71
EC-Earth3,r20i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.71
EC-Earth3,r21i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.85
EC-Earth3,r22i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,2.01
EC-Earth3,r23i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,2.17
EC-Earth3,r24i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.66
EC-Earth3,r25i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.94
FGOALS-f3-L,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.95
FGOALS-g3,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.63
FGOALS-g3,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.62
FGOALS-g3,r3i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.63
FGOALS-g3,r4i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.62
FIO-ESM-2-0,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.13
FIO-ESM-2-0,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.08
FIO-ESM-2-0,r3i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,2.08
GFDL-CM4,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2031-2040,1.61
GFDL-ESM4,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2031-2040,1.33
GFDL-ESM4,r2i1p1f1,ssp245,global_mean,Amon,gr1,tas,2031-2040,1.31
GFDL-ESM4,r3i1p1f1,ssp245,global_mean,Amon,gr1,tas,2031-2040,1.40
GISS-E2-1-G,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,2.15
GISS-E2-1-G,r1i1p3f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.56
GISS-E2-1-G,r1i1p5f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.85
GISS-E2-1-G,r2i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,2.09
GISS-E2-1-G,r2i1p3f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.59
GISS-E2-1-G,r2i1p5f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.83
GISS-E2-1-G,r3i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,2.15
GISS-E2-1-G,r3i1p3f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.65
GISS-E2-1-G,r3i1p5f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.90
GISS-E2-1-G,r4i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,2.12
GISS-E2-1-G,r4i1p3f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.59
GISS-E2-1-G,r4i1p5f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.82
GISS-E2-1-G,r5i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,2.17
GISS-E2-1-G,r5i1p3f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.50
GISS-E2-1-G,r6i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,1.63
GISS-E2-1-G,r7i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,1.68
GISS-E2-1-G,r8i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,1.67
GISS-E2-1-G,r9i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,1.56
GISS-E2-1-G,r10i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,1.61
HadGEM3-GC31-LL,r1i1p1f3,ssp245,global_mean,Amon,gn,tas,2031-2040,2.02
IITM-ESM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.49
INM-CM4-8,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2031-2040,1.45
INM-CM5-0,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2031-2040,1.53
IPSL-CM6A-LR,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,2.10
IPSL-CM6A-LR,r2i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,2.02
IPSL-CM6A-LR,r3i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,2.09
IPSL-CM6A-LR,r4i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,2.06
IPSL-CM6A-LR,r5i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,2.18
IPSL-CM6A-LR,r6i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,2.03
IPSL-CM6A-LR,r10i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.91
IPSL-CM6A-LR,r11i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.99
IPSL-CM6A-LR,r14i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,2.02
IPSL-CM6A-LR,r22i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,1.96
IPSL-CM6A-LR,r25i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,2.28
KACE-1-0-G,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,2.51
KACE-1-0-G,r2i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,2.55
KACE-1-0-G,r3i1p1f1,ssp245,global_mean,Amon,gr,tas,2031-2040,2.59
KIOST-ESM,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2031-2040,1.97
MCM-UA-1-0,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,1.90
MIROC6,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.33
MIROC6,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.26
MIROC6,r3i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.38
MIROC-ES2L,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,1.37
MIROC-ES2L,r2i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,1.49
MIROC-ES2L,r3i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,1.40
MIROC-ES2L,r4i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,1.47
MIROC-ES2L,r5i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,1.46
MIROC-ES2L,r6i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,1.37
MIROC-ES2L,r7i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,1.37
MIROC-ES2L,r8i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,1.41
MIROC-ES2L,r9i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,1.32
MIROC-ES2L,r10i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,1.40
MPI-ESM1-2-HR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.47
MPI-ESM1-2-HR,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.54
MPI-ESM1-2-LR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.47
MPI-ESM1-2-LR,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.39
MPI-ESM1-2-LR,r3i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.45
MPI-ESM1-2-LR,r4i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.43
MPI-ESM1-2-LR,r5i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.48
MPI-ESM1-2-LR,r6i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.50
MPI-ESM1-2-LR,r7i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.54
MPI-ESM1-2-LR,r8i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.55
MPI-ESM1-2-LR,r9i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.50
MPI-ESM1-2-LR,r10i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.54
MRI-ESM2-0,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.64
NESM3,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.83
NESM3,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.76
NorESM2-LM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.17
NorESM2-LM,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.09
NorESM2-LM,r3i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.01
NorESM2-MM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.16
NorESM2-MM,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.24
TaiESM1,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2031-2040,1.68
UKESM1-0-LL,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,2.09
UKESM1-0-LL,r2i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,2.22
UKESM1-0-LL,r3i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,2.03
UKESM1-0-LL,r4i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,1.97
UKESM1-0-LL,r8i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,2.29
UKESM1-0-LL,r13i1p1f2,ssp245,global_mean,Amon,gn,tas,2031-2040,2.16
ACCESS-CM2,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.24
ACCESS-CM2,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.14
ACCESS-CM2,r3i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.17
ACCESS-ESM1-5,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.06
ACCESS-ESM1-5,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.94
ACCESS-ESM1-5,r3i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.88
ACCESS-ESM1-5,r4i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.87
ACCESS-ESM1-5,r5i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.92
ACCESS-ESM1-5,r6i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.04
ACCESS-ESM1-5,r7i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.10
ACCESS-ESM1-5,r8i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.04
ACCESS-ESM1-5,r9i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.92
ACCESS-ESM1-5,r10i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.03
ACCESS-ESM1-5,r11i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.02
ACCESS-ESM1-5,r19i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.81
AWI-CM-1-1-MR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.16
BCC-CSM2-MR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.76
CAMS-CSM1-0,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.33
CAMS-CSM1-0,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.24
CESM2-WACCM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.23
CESM2-WACCM,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.06
CESM2-WACCM,r3i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.17
CESM2,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.11
CESM2,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.07
CESM2,r3i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.97
CESM2,r4i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.13
CESM2,r10i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.13
CESM2,r11i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.08
CIESM,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.53
CMCC-CM2-SR5,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.31
CNRM-CM6-1-HR,r1i1p1f2,ssp245,global_mean,Amon,gr,tas,2041-2050,2.45
CNRM-CM6-1,r1i1p1f2,ssp245,global_mean,Amon,gr,tas,2041-2050,1.96
CNRM-CM6-1,r2i1p1f2,ssp245,global_mean,Amon,gr,tas,2041-2050,1.99
CNRM-CM6-1,r3i1p1f2,ssp245,global_mean,Amon,gr,tas,2041-2050,2.01
CNRM-CM6-1,r4i1p1f2,ssp245,global_mean,Amon,gr,tas,2041-2050,1.91
CNRM-CM6-1,r5i1p1f2,ssp245,global_mean,Amon,gr,tas,2041-2050,1.94
CNRM-CM6-1,r6i1p1f2,ssp245,global_mean,Amon,gr,tas,2041-2050,2.11
CNRM-ESM2-1,r1i1p1f2,ssp245,global_mean,Amon,gr,tas,2041-2050,1.72
CNRM-ESM2-1,r2i1p1f2,ssp245,global_mean,Amon,gr,tas,2041-2050,1.67
CNRM-ESM2-1,r3i1p1f2,ssp245,global_mean,Amon,gr,tas,2041-2050,1.88
CNRM-ESM2-1,r4i1p1f2,ssp245,global_mean,Amon,gr,tas,2041-2050,2.12
CNRM-ESM2-1,r5i1p1f2,ssp245,global_mean,Amon,gr,tas,2041-2050,1.80
CNRM-ESM2-1,r7i1p1f2,ssp245,global_mean,Amon,gr,tas,2041-2050,1.87
CNRM-ESM2-1,r8i1p1f2,ssp245,global_mean,Amon,gr,tas,2041-2050,1.84
CNRM-ESM2-1,r9i1p1f2,ssp245,global_mean,Amon,gr,tas,2041-2050,1.70
CNRM-ESM2-1,r10i1p1f2,ssp245,global_mean,Amon,gr,tas,2041-2050,1.73
CanESM5-CanOE,r1i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.02
CanESM5-CanOE,r2i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.13
CanESM5-CanOE,r3i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.85
CanESM5,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.83
CanESM5,r1i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.02
CanESM5,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.02
CanESM5,r2i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.13
CanESM5,r3i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.98
CanESM5,r3i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.85
CanESM5,r4i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.92
CanESM5,r4i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.05
CanESM5,r5i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.88
CanESM5,r5i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.01
CanESM5,r6i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.02
CanESM5,r6i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.07
CanESM5,r7i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.05
CanESM5,r7i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.07
CanESM5,r8i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.92
CanESM5,r8i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.00
CanESM5,r9i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.95
CanESM5,r9i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.00
CanESM5,r10i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.91
CanESM5,r10i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.01
CanESM5,r11i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.95
CanESM5,r11i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.89
CanESM5,r12i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.91
CanESM5,r12i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.95
CanESM5,r13i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.98
CanESM5,r13i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.95
CanESM5,r14i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.03
CanESM5,r14i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.04
CanESM5,r15i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.04
CanESM5,r15i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.91
CanESM5,r16i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.05
CanESM5,r16i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.04
CanESM5,r17i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.96
CanESM5,r17i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.02
CanESM5,r18i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.01
CanESM5,r18i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.97
CanESM5,r19i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.99
CanESM5,r19i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.99
CanESM5,r20i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.91
CanESM5,r20i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.08
CanESM5,r21i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.08
CanESM5,r21i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.08
CanESM5,r22i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.08
CanESM5,r22i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.94
CanESM5,r23i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.03
CanESM5,r23i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.94
CanESM5,r24i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.94
CanESM5,r24i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.95
CanESM5,r25i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.92
CanESM5,r25i1p2f1,ssp245,global_mean,Amon,gn,tas,2041-2050,3.08
EC-Earth3-CC,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.29
EC-Earth3-Veg-LR,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,1.90
EC-Earth3-Veg-LR,r2i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.19
EC-Earth3-Veg-LR,r3i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.45
EC-Earth3-Veg,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.32
EC-Earth3-Veg,r2i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.36
EC-Earth3-Veg,r3i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.17
EC-Earth3-Veg,r4i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.35
EC-Earth3-Veg,r5i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.54
